split,case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,pseudo_label_path,confidence_mask_path,teacher_prob_mean,pseudo_pixels,confidence_pixels,confidence_ratio,pseudo_dice_vs_gt,scribble_pixels
train,coronacases_002,40,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0039.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0040.npy,0.004263187292963266,252,6635,0.1012420654296875,0.883392226169012,4
train,coronacases_002,41,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0040.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0041.npy,0.004157185088843107,256,6671,0.1017913818359375,0.902485659674477,12
train,coronacases_002,42,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0041.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0042.npy,0.004359494429081678,264,6764,0.10321044921875,0.9485714285812246,6
train,coronacases_002,43,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0042.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0043.npy,0.0044356342405080795,271,7218,0.110137939453125,0.9028571428756463,12
train,coronacases_002,44,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0043.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0044.npy,0.004539024084806442,279,7457,0.1137847900390625,0.8877005347793762,7
train,coronacases_002,45,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0044.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0045.npy,0.004713878035545349,288,7420,0.11322021484375,0.8888888889070443,12
train,coronacases_002,46,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0045.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0046.npy,0.00479148980230093,291,7555,0.1152801513671875,0.8384754991218739,8
train,coronacases_002,47,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0046.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0047.npy,0.0047584418207407,289,7841,0.1196441650390625,0.8841354723914198,8
train,coronacases_002,48,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0047.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0048.npy,0.004657006356865168,281,8058,0.122955322265625,0.8786764706105376,12
train,coronacases_002,49,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0048.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0049.npy,0.004685325548052788,289,8108,0.12371826171875,0.8884955752409743,8
train,coronacases_002,50,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0049.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0050.npy,0.00469208462163806,283,8936,0.1363525390625,0.8798521257153694,15
train,coronacases_002,51,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0050.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0051.npy,0.0046939062885940075,288,8731,0.1332244873046875,0.8797127468797644,14
train,coronacases_002,52,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0051.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0052.npy,0.004467098508030176,273,8959,0.1367034912109375,0.9193245778762994,12
train,coronacases_002,53,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0052.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0053.npy,0.004306733142584562,260,9361,0.1428375244140625,0.9411764705997693,8
train,coronacases_002,54,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0053.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0054.npy,0.004106764215976,248,9596,0.14642333984375,0.902485659674477,12
train,coronacases_002,55,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0054.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0055.npy,0.003992435988038778,232,9727,0.1484222412109375,0.9090909091088754,8
train,coronacases_002,56,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0055.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0056.npy,0.004007208626717329,231,10164,0.15509033203125,0.8565488565786801,8
train,coronacases_002,57,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0056.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0058.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0057.npy,0.0038461924996227026,226,10927,0.1667327880859375,0.8535564853862853,16
train,coronacases_002,58,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0057.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0058.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_002_slice_0059.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_002_slice_0058.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_002_slice_0058.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_002_slice_0058.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_002_slice_0058.npy,0.003593486500903964,203,11425,0.1743316650390625,0.8983451536883345,4
