category,score,path,relative_to_project,size_mb,suffix
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0180.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0180.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0054.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0054.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0073.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0073.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0090.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0090.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0061.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0061.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0241.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0241.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0097.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0097.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0159.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0159.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0248.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0248.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0161.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0161.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_27_slice_0054.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_27_slice_0054.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0117.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0117.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0079.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0079.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0131.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0131.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0348.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0348.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0235.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0235.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0167.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0167.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0080.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0080.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0187.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0187.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0087.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0087.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0015.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0015.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_27_slice_0007.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_27_slice_0007.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0250.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0250.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0382.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0382.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0152.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0152.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0145.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0145.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0088.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0088.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0264.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0264.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0145.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0145.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0286.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0286.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0100.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0100.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0256.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0256.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0338.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0338.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0078.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0078.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0119.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0119.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0081.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0081.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0168.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0168.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0091.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0091.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0032.npy,outputs/predictions/teacher_tta_probabilities/coronacases_008_slice_0032.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0113.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0113.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0342.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0342.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0020.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0020.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0017.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0017.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0265.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0265.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0210.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0210.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0059.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0059.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0062.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_14_slice_0062.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0136.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0136.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0262.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0262.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0128.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0128.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0145.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0145.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0261.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0261.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0147.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0147.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0131.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0131.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0146.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0146.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0211.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0211.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0212.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0212.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0126.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0126.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0033.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0033.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0090.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0090.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0109.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0109.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0158.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0158.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0169.npy,outputs/predictions/teacher_tta_probabilities/coronacases_002_slice_0169.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0033.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0033.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0077.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_40_slice_0077.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0193.npy,outputs/predictions/teacher_tta_probabilities/coronacases_006_slice_0193.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0198.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0198.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0138.npy,outputs/predictions/teacher_tta_probabilities/coronacases_007_slice_0138.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0206.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0206.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0159.npy,outputs/predictions/teacher_tta_probabilities/coronacases_010_slice_0159.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0372.npy,outputs/predictions/teacher_tta_probabilities/radiopaedia_10_slice_0372.npy,0.25,.npy
prediction_or_mask,4,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0045.npy,outputs/predictions/teacher_tta_probabilities/coronacases_005_slice_0045.npy,0.25,.npy
